,price,type,address,postcode,number_bedrooms,lat,lng,formatted_address
23,250000.0,Flat,"Stocksfield Road, Walthamstow, London, E17",E17,1.0,51.5881303,-0.002815,"Stocksfield Rd, London E17, UK"
24,250000.0,Apartment,"Rawsthorne Close, London, E16",E16,1.0,51.5020173,0.0536656,"Rawsthorne Cl, London E16, UK"
25,250000.0,Flat,"Cassland Road, Hackney, London, E9",E9,1.0,51.5434479,-0.0416567,"Cassland Rd, London E9, UK"
26,250000.0,Flat,"Willesden Lane, London, NW2",NW2,1.0,51.545574,-0.2149149,"Willesden Ln, London NW2, UK"
27,250000.0,Bungalow,"82 Cemetery Road, Forest Gate, E7 9DG",E7,1.0,51.5523015,0.0172458,"82 Cemetery Rd, London E7 9BW, UK"
28,250000.0,Flat,"Ryecroft Street, Fulham, London, SW6",SW6,1.0,51.4742251,-0.1932094,"Ryecroft St, London SW6, UK"
29,250000.0,Apartment,"City Road, London, EC1V",EC1V,1.0,51.5293692,-0.0960137,"City Rd, London EC1V, UK"
30,250000.0,Flat,"Oakdale Road, Forest Gate, London E7 8JU",E7,1.0,51.5409159,0.0325604,"Oakdale Rd, London E7 8JU, UK"
31,250000.0,Flat,"2A Ryecroft Street, Fulham, London, ., SW6 3TT",SW6,1.0,51.47434029999999,-0.1923247,"2A Ryecroft St, London SW6 3TT, UK"
32,250000.0,Apartment,"Tenterden Road, Tottenham, N17",N17,1.0,51.6036754,-0.0727246,"Tenterden Rd, London N17, UK"
33,250000.0,Flat,"Whitburn Road, Lewisham, London, SE13",SE13,2.0,51.4577469,-0.014734,"Whitburn Rd, London SE13, UK"
34,250000.0,Flat,"Harrier Way, London, E6",E6,1.0,51.5175531,0.0562985,"Harrier Way, London E6, UK"
35,250000.0,Flat,Beckenham Hill Road London SE6,SE6,1.0,51.4239371,-0.0147063,"Beckenham Hill Rd, London SE6, UK"
36,250000.0,Studio flat,"Dryden Court, Renfrew Road, SE11",SE11,0.0,51.4920893,-0.1069304,"Dryden Court, Renfrew Rd, London SE11 4NH, UK"
37,250000.0,Flat,"Durrington Tower, Wandsworth Road, London, SW8",SW8,2.0,51.4708583,-0.140538,"Nine Elms, London SW8 3LE, UK"
38,250000.0,Flat,Honley Road London SE6,SE6,1.0,51.4473968,-0.015228,"Honley Rd, London SE6, UK"
39,250000.0,Flat,"Belson Road, London, SE18",SE18,2.0,51.4909788,0.0551758,"Belson Rd, London SE18, UK"
40,250000.0,Apartment,"Deals Gateway, London, SE13 7QQ",SE13,1.0,51.4719122,-0.0203231,"London SE13 7QQ, UK"
41,250000.0,Studio flat,"Boulevard Drive, London, NW9",NW9,0.0,51.5959015,-0.2413967,"Boulevard Dr, Edgware, London NW9, UK"
42,250000.0,Flat,"Fred Wigg Tower, Montague Road, London, E11",E11,3.0,51.5614421,0.014041,"Bushwood, London E11 3EP, UK"
43,250000.0,Apartment,"Deals Gateway, London, SE13 7QE",SE13,1.0,51.47232529999999,-0.0213563,"London SE13 7QE, UK"
44,250000.0,Apartment,"Herbert Road, Plumstead, SE18",SE18,1.0,51.4783667,0.0669328,"Herbert Rd, London SE18, UK"
45,250000.0,Flat,"Fred Wigg Tower, Montague Road, London, E11",E11,3.0,51.5614421,0.014041,"Bushwood, London E11 3EP, UK"
46,250000.0,Apartment,"Cambalt Road, Putney, SW15",SW15,1.0,51.4586285,-0.2202358,"Cambalt Rd, London SW15, UK"
47,250000.0,Studio flat,"Constantine House, Boulevard Drive, NW9",NW9,0.0,51.5957033,-0.2409546,"Boulevard Dr, London NW9 5XD, UK"
48,250000.0,Flat,"Swallow Street, E6, Beckton, London, E6",E6,1.0,51.5168036,0.0519255,"Swallow St, London E6, UK"
49,250000.0,Flat,"51a London Road, London, SW17 9JR",SW17,1.0,51.4188746,-0.16179,"51A London Rd, London SW17 9JR, UK"
50,250000.0,Maisonette,"Wearside Road, London, SE13",SE13,1.0,51.4574822,-0.016167,"Wearside Rd, London SE13, UK"
51,250000.0,Studio flat,"John Silkin Lane, London, SE8",SE8,0.0,51.4889859,-0.0437479,"John Silkin Ln, London SE8, UK"
52,250000.0,Flat,"Lewisham Way,  New Cross, SE14",SE14,1.0,51.4718641,-0.0307678,"Lewisham Way, London SE14, UK"
53,250000.0,Apartment,"Hermitage Lane, London, SE25",SE25,1.0,51.386302,-0.073752,"Hermitage Ln, London CR0, UK"
54,250000.0,Flat,"Burford Wharf Apartments, 3 Cam Road, Stratford, London, E15",E15,1.0,51.5369087,-0.0012583,"Burford Wharf Apts, 3 Cam Rd, London E15 2SQ, UK"
55,250000.0,Apartment,"Portland Road, South Norwood, London, SE25",SE25,1.0,51.3955062,-0.0680421,"Portland Rd, London SE25, UK"
56,250000.0,Flat,"Whitburn Road, Ladywell, London, SE13",SE13,2.0,51.4577469,-0.014734,"Whitburn Rd, London SE13, UK"
57,250000.0,Flat,West Park London SE9,SE9,1.0,51.4383631,0.0459935,"West Park, London SE9, UK"
58,250000.0,Maisonette,"Veronica Gardens, London, SW16",SW16,1.0,51.4113017,-0.1435115,"Veronica Gardens, London SW16, UK"
59,250000.0,Studio flat,"27 Oxford Road North, London, W4",W4,0.0,51.4898227,-0.2775855,"27 Oxford Rd N, Chiswick, London W4 4DH, UK"
60,250000.0,Studio flat,"The Grove, Streatham, London, SW16",SW16,0.0,51.4745731,-0.1530396,"279 Battersea Park Rd, London SW11 4NE, UK"
61,250000.0,Flat,"Deals Gateway, Deptford, London, SE13",SE13,1.0,51.4726394,-0.020867,"Deals Gateway, London, UK"
62,165000.0,Flat,"Brownhill Road, London, ., SE6 1AG",SE6,1.0,51.4451152,-0.0022958,"Brownhill Rd, London SE6 1AG, UK"
63,250000.0,Flat,Old Kent Road Peckham SE15,SE15,1.0,51.4832061,-0.0644858,"Old Kent Rd, London SE15, UK"
64,250000.0,House,"Greenland Dock, Surrey Quays SE16",SE16,2.0,51.49505139999999,-0.0361991,"Swedish Quay, London SE16 7UF, UK"
65,250000.0,Studio flat,"Clementine Close, London, W13",W13,0.0,51.5038894,-0.3223455,"Clementine Cl, London W13, UK"
66,250000.0,Studio flat,"Longley House, Tufnell Park Road N19",N19,0.0,51.55711590000001,-0.1371758,"Longley House, 242 Tufnell Park Rd, London N19 5HB, UK"
67,250000.0,Flat,Brownhill Road London SE6,SE6,1.0,51.4450808,-0.0074361,"Brownhill Rd, London SE6, UK"
68,250000.0,End of terrace house,"59 Wolsey Grove, Edgware, Middlesex, HA8 0PN",HA8,2.0,51.6084385,-0.2549894,"59 Wolsey Grove, Edgware HA8 0PN, UK"
69,250000.0,Apartment,"Lincoln Close, London, SE25",SE25,2.0,51.3876483,-0.0687681,"Lincoln Cl, London SE25 5ET, UK"
70,250000.0,Apartment,"Hindon Court, 104 Wilton Road, London, SW1V",SW1V,1.0,51.4931259,-0.1412436,"Flats 1-73, Wilton Rd, Pimlico, London SW1P 1DU, UK"
71,250000.0,Apartment,"Osborn House, Osborn Terrace, Blackheath, London, SE3",SE3,1.0,51.4576787,0.0119513,"Osborn House, 40 Osborn Terrace, Blackheath, London SE3 9GB, UK"
72,250000.0,Studio apartment,"Sienna Alto, Lewisham, SE13",SE13,0.0,51.4638867,-0.01423,"78 Cornmill Ln, London SE13 7DJ, UK"
73,250000.0,Maisonette,"Whitehorse Lane, London, SE25",SE25,1.0,51.4000786,-0.0854374,"Whitehorse Ln, London SE25, UK"
74,250000.0,Studio flat,"Hadyn Park Road, Shepherd's Bush, London, W12",W12,0.0,51.5039345,-0.2415096,"Hadyn Park Rd, London W12, UK"
75,250000.0,Apartment,"Swallow Street, London, E6 5JX",E6,1.0,51.5173599,0.0519945,"Swallow St, London E6 5JX, UK"
76,250000.0,Flat,"Barking Road, London, E6",E6,2.0,51.5326924,0.0521477,"Barking Rd, London E6, UK"
77,250000.0,Flat,"Essex Road South, London, E11",E11,1.0,51.5725317,0.0005394,"Essex Rd S, London E11, UK"
78,250000.0,Studio flat,"Courthill Road, London, SE13",SE13,0.0,51.4564359,-0.0098905,"Courthill Rd, London SE13, UK"
79,250000.0,Apartment,"Nightingale Way, London, E6 5JR",E6,1.0,51.5184064,0.052076,"Nightingale Way, London E6 5JR, UK"
80,250000.0,Flat,"Deals Gateway, Deptford, London, SE13",SE13,1.0,51.4726394,-0.020867,"Deals Gateway, London, UK"
81,250000.0,Flat,Pelican Estate Peckham SE15,SE15,2.0,51.4740565,-0.0771945,"The Peckham Pelican, 92 Peckham Rd, London SE15 5PY, UK"
82,250000.0,Apartment,"John Williams Close, London, SE14",SE14,1.0,51.4808765,-0.0477473,"John Williams Cl, London SE14, UK"
83,250000.0,Studio flat,"London, W7",W7,0.0,51.5119096,-0.3324815,"London W7, UK"
84,250000.0,Flat,"Dagnall Park, London, SE25",SE25,1.0,51.3914296,-0.0896861,"Dagnall Park, London SE25, UK"
85,250000.0,Flat,Whitburn Road Lewisham SE13,SE13,2.0,51.4577469,-0.014734,"Whitburn Rd, London SE13, UK"
86,250000.0,Flat,"Bentley Court (Lewisham), Lewisham, SE13 7US",SE13,2.0,51.45799090000001,-0.0139488,"Bentley Court, Whitburn Rd, London SE13 7US, UK"
87,250000.0,Flat,"Halley Road, Manor Park, London, E12",E12,1.0,51.5460638,0.0453971,"Halley Rd, London, UK"
88,250000.0,Flat,"Ullswater Court, South Woodford, E18 2BD",E18,1.0,51.5927199,0.0253169,"Ullswater Court, 1 Glebelands Ave, London E18 2BD, UK"
89,250000.0,House,"St. Katharine Docks, Wapping, E1W",E1W,2.0,51.5083845,-0.071709,"St Katherine Dock, London E1W, UK"
90,250000.0,Apartment,"Wrights Road, London, SE25",SE25,1.0,51.4025367,-0.0845374,"Wrights Rd, London SE25, UK"
91,250000.0,Flat,"London Road, Tooting, London, SW17",SW17,1.0,51.41891,-0.1620177,"London Rd, London SW17, UK"
92,250000.0,Flat,"Gascoigne Close, Tottenham, N17",N17,1.0,51.6012442,-0.0677996,"Gascoigne Cl, London N17, UK"
93,250000.0,Flat,"Marischal Road, Lewisham, London, SE13",SE13,2.0,51.4620411,-0.006376,"Marischal Rd, London SE13, UK"
94,250000.0,Flat,Dartmouth Road London SE23,SE23,1.0,51.4351887,-0.0564694,"Dartmouth Rd, London SE23, UK"
95,250000.0,Flat,"Flanders Court, Luther King Close, Walthamstow, London, E17",E17,1.0,51.5746338,-0.0319859,"Flanders Court, 1 Luther King Cl, London E17 8RS, UK"
96,250000.0,Flat,"Chamberlain Place, Walthamstow, London, E17",E17,1.0,51.5906988,-0.0339848,"Chamberlain Pl, London E17, UK"
97,250000.0,Flat,"Northwood Road,  Thornton Heath,  Surrey, CR7 8HU",CR7,1.0,51.4075082,-0.1050375,"Northwood Rd, Thornton Heath CR7 8HU, UK"
98,250000.0,Flat,"Waterview House, Carr Street, London, E14",E14,1.0,51.5178415,-0.0354714,"32 Carr St, London E14 7SX, UK"
99,250000.0,Flat,"Lockwood Place, Highams Park, London, E4",E4,1.0,51.608407,-0.0161873,"Lockwood Pl, London E4, UK"
100,250000.0,Flat,"Stanbrook Road, London, SE2",SE2,2.0,51.4975131,0.1133086,"Stanbrook Rd, London SE2, UK"
101,250000.0,Flat,"The Woodlands, London, SE19",SE19,2.0,51.4159946,-0.0984983,"The Woodlands, London SE19, UK"
102,250000.0,House,"Limehouse Marina, Goodhart Place, London, E14",E14,2.0,51.5101908,-0.0374569,"Goodhart Pl, London E14, UK"
103,250000.0,Studio apartment,"Barking Road, London, E16",E16,0.0,51.521196,0.020185,"Barking Rd, London E16, UK"
104,250000.0,Flat,"George Lane, SE13",SE13,1.0,51.450535,-0.0114059,"George Ln, London SE13, UK"
105,250000.0,Flat,Samuel Street London SE18,SE18,1.0,51.4906401,0.0515315,"Samuel St, London SE18, UK"
106,250000.0,Flat,"East Surrey Grove, Peckham, London, SE15",SE15,1.0,51.4776829,-0.0756549,"E Surrey Grove, London SE15, UK"
107,250000.0,House,"Poplar Dock Marina, Boardwalk Place, London, E14",E14,2.0,51.5059413,-0.0102067,"Boardwalk Pl, London E14, UK"
108,250000.0,Apartment,"Adler Court, Bream Close, London, N17",N17,1.0,51.586914,-0.0538101,"Alder Court, Bream Cl, London N17 9BS, UK"
109,165000.0,Flat,"Brownhill Road, London, ., SE6 1AG",SE6,1.0,51.4451152,-0.0022958,"Brownhill Rd, London SE6 1AG, UK"
110,250000.0,Studio flat,"Lothian Road, London SW9",SW9,0.0,51.4766057,-0.1025235,"Lothian Rd, Vassal, London SW9, UK"
111,250000.0,Flat,"5a Reginald Road, London, E7 9HS",E7,2.0,51.5420564,0.0184562,"5A Reginald Rd, London E7 9HS, UK"
112,250000.0,Flat,"Reginald Road, Stratford, London, E7",E7,2.0,51.5421695,0.0183957,"Reginald Rd, London E7, UK"
113,250000.0,Property,"Lychgate Court, 34 Friern Park, North Finchley, N12",N12,2.0,51.61552649999999,-0.1737249,"Lychgate Court, 34 Friern Park, London N12 9UL, UK"
114,250000.0,Apartment,"Nightingale Way, London, E6",E6,1.0,51.5184688,0.0513297,"Nightingale Way, London E6, UK"
115,250000.0,Studio flat,"Elwood Road, Highbury, N5",N5,0.0,51.5586834,-0.1001319,"Elwood St, London N5, UK"
116,250000.0,Flat,"Harrier Way, London, E6",E6,1.0,51.5175531,0.0562985,"Harrier Way, London E6, UK"
117,250000.0,Apartment,"Sylvan Road, London, SE19",SE19,1.0,51.4108097,-0.0780115,"Sylvan Rd, London SE19, UK"
118,250000.0,Apartment,"Grange Road, London, SE25",SE25,1.0,51.495391,-0.0775138,"Grange Rd, London SE1, UK"
119,250000.0,Apartment,"Durham Road, West Wimbledon, SW20, SW20",SW20,1.0,51.412607,-0.2335562,"Durham Rd, West Wimbledon, London SW20, UK"
120,250000.0,Apartment,"Abbott Road, London, E14",E14,1.0,51.5148563,-0.0048373,"Abbott Rd, London E14, UK"
121,250000.0,Flat,"Bruce Grove, London, N17",N17,1.0,51.5960038,-0.0720561,"Bruce Grove, London N17, UK"
122,250000.0,Flat,"Chamberlain Place, London, E17",E17,1.0,51.5906988,-0.0339848,"Chamberlain Pl, London E17, UK"
123,250000.0,Studio flat,"Carlyle Road, London, W5 ",W5,0.0,51.4946853,-0.3088728,"Carlyle Rd, London W5, UK"
124,250000.0,Flat,"Westdown Road, Catford, London, SE6",SE6,1.0,51.4455239,-0.0265682,"Westdown Rd, London SE6, UK"
125,240000.0,Duplex,Silvertown WayLondonE16 1ED,E16,3.0,51.5144975,0.0088344,"Silvertown Way, London E16 1ED, UK"
126,250000.0,Apartment,"Fairbairn Hall, 310 Barking Road, London, E13",E13,1.0,51.5212861,0.0207294,"Fairbairn Hall, 310 Barking Rd, London E13 8HL, UK"
127,250000.0,Flat,"BIRNBECK COURT, FINCHLEY ROAD, London, NW11",NW11,1.0,51.58513989999999,-0.1994515,"Birnbeck Court, 850 Finchley Rd, London NW11 6BB, UK"
128,250000.0,Flat,"Thursley House, Holmewood Gardens, Brixton, London, SW2 3RX",SW2,1.0,51.4478354,-0.122248,"Holmewood Gardens, Thursley House, Holmewood Gardens, Brixton Hill, London SW2 3RX, UK"
129,250000.0,Studio flat,"Abbeyfields Close, London, NW10 7EJ",NW10,0.0,51.5334023,-0.2828373,"Abbeyfields Cl, London NW10 7EJ, UK"
130,250000.0,Apartment,"Deals Gateway, London, SE13 7QG",SE13,1.0,51.4723693,-0.020764,"Deals Gateway, London SE13 7QG, UK"
131,250000.0,Flat,"Harrier Way, Beckton, London, E6",E6,1.0,51.5175531,0.0562985,"Harrier Way, London E6, UK"
132,250000.0,Flat,Cooks Road London SE17,SE17,1.0,51.4830676,-0.1026837,"Cooks Rd, London SE17, UK"
133,250000.0,Flat,"Honley Road, Catford, London, SE6",SE6,1.0,51.4473884,-0.0155412,"Honley Rd, London SE6, UK"
134,250000.0,Flat,"Chamberlain Place, Walthamstow, London, E17",E17,1.0,51.5906988,-0.0339848,"Chamberlain Pl, London E17, UK"
135,250000.0,Flat,"Lewisham Way, London, SE14",SE14,1.0,51.4718641,-0.0307678,"Lewisham Way, London SE14, UK"
136,250000.0,Flat,"4 Ascalon Court, 75 Upper Tulse Hill, London, SW2 2RL",SW2,1.0,51.44708,-0.1188308,"Ascalon Court, 75 Upper Tulse Hill, London SW2 2RL, UK"
137,250000.0,Flat,"Markhouse Road, London, E17 8BG",E17,1.0,51.5764141,-0.0298635,"Markhouse Rd, London E17 8BG, UK"
138,250000.0,Flat,"Upper Tulse Hill, Tulse Hill, London, SW2",SW2,1.0,51.4462848,-0.1186699,"Upper Tulse Hill, London SW2, UK"
139,250000.0,Studio flat,"Raul Road, London, SE15",SE15,0.0,51.4716361,-0.0667099,"Raul Rd, London SE15, UK"
140,250000.0,Flat,Redcar Street Camberwell SE5,SE5,2.0,51.4774867,-0.0985681,"Redcar St, London SE5, UK"
141,250000.0,Studio flat,"Plough Lane,London,SW19 8AR",SW19,0.0,51.427745,-0.19011,"Plough Ln, London SW19 8AR, UK"
142,250000.0,Flat,Cumberland Place London SE6,SE6,1.0,51.4395026,0.0103201,"Cumberland Pl, London SE6, UK"
143,249950.0,Maisonette,"Anthony Road, London, SE25",SE25,1.0,51.3877544,-0.0724681,"Anthony Rd, London SE25, UK"
144,249950.0,Studio flat,"Wheatley Close, Hendon, NW4",NW4,0.0,51.5975298,-0.2350598,"Wheatley Cl, London NW4, UK"
145,249950.0,Studio flat,"Tufnell Park Road, N19",N19,0.0,51.5578396,-0.1272349,"Tufnell Park Rd, London N19, UK"
146,249750.0,Flat,"Bowen Drive, Charlton,London,SE7 7QS",SE7,1.0,51.4853604,0.0241911,"Bowen Dr, Victoria Way, London SE7 7QS, UK"
147,249750.0,Flat,"Bowen Drive, Charlton,London,SE7 7QS",SE7,1.0,51.4853604,0.0241911,"Bowen Dr, Victoria Way, London SE7 7QS, UK"
148,249000.0,Apartment,"Hardcastle Close, Croydon, CR0",CR0,2.0,51.3885855,-0.0747828,"Hardcastle Cl, Croydon CR0, UK"
149,247500.0,Apartment,"Tandem, Bow, E3",E3,2.0,51.5281483,-0.0205416,"London E3, UK"
150,245000.0,House,"Chelsea, London, SW10",SW10,2.0,51.48071340000001,-0.1789965,"London SW10, UK"
151,146250.0,Apartment,"Marsh Wall,London,E14 9SH",E14,1.0,51.5001988,-0.0163933,"Marsh Wall, London E14 9SH, UK"
152,245000.0,Apartment,"Bromley High Street, London, E3",E3,2.0,51.5278917,-0.0157624,"Bromley High St., London E3, UK"
153,245000.0,Flat,"Middle Park Avenue, Mottingham, London, SE9",SE9,1.0,51.4452821,0.0400749,"Middle Park Ave, London SE9, UK"
154,245000.0,Flat,"Lansdowne Road, London, UK, N17 9XH",N17,1.0,51.5989934,-0.0637901,"Lansdowne Rd, London N17 9XH, UK"
155,245000.0,Flat,"Cherry Blossom Close, Palmers Green, London N13",N13,1.0,51.6149598,-0.0965019,"Cherry Blossom Cl, London N13, UK"
156,245000.0,Flat,"Chadwick House, 1 Latchmere Street, London, SW11",SW11,2.0,51.4716172,-0.1639999,"1 Latchmere St, London SW11 5JR, UK"
157,245000.0,Maisonette,"Oak Tree Dell, Kingsbury, London, NW9",NW9,1.0,51.5843693,-0.2615502,"Oak Tree Dell, Edgware, London NW9, UK"
158,245000.0,House,"Goodhart Place, London, E14",E14,1.0,51.5101908,-0.0374569,"Goodhart Pl, London E14, UK"
159,245000.0,Apartment,"Boston Road, Hanwell, W7",W7,1.0,51.5037246,-0.3329234,"Boston Rd, London W7, UK"
160,245000.0,Studio flat,"Bridge Meadows, London, SE14",SE14,0.0,51.4841703,-0.0479725,"Bridge Meadows, London SE14, UK"
161,245000.0,Flat,"High Road Leytonstone, London, E11",E11,1.0,51.5625643,0.0092778,"High Rd Leytonstone, London E11, UK"
162,244950.0,Studio flat,"Hornsey Road, Upper Holloway, N19",N19,0.0,51.5643892,-0.1193839,"Hornsey Rd, London N19, UK"
163,243000.0,Flat,"Loughborough Park, Brixton, SW9 ",SW9,1.0,51.4616099,-0.1045558,"Loughborough Park, London SW9, UK"
164,242500.0,Apartment,"Jolles House, Bow, E3",E3,2.0,51.5283545,-0.0154514,"Jolles House, 90 Bromley High St., London E3, UK"
165,242000.0,Apartment,"Grebe Close, London, E7",E7,1.0,51.5507681,0.0158731,"Grebe Cl, London E7, UK"
166,240000.0,Studio flat,"Marder Road, Ealing, W13",W13,0.0,51.5037634,-0.3232876,"Marder Rd, London W13, UK"
167,240000.0,Flat,"Northumberland Road, Beckton , London, E6 5RW",E6,1.0,51.514445,0.0517078,"Northumberland Rd, Lindwood Cl, London E6 5RW, UK"
168,157500.0,Apartment,"Flat 12 Spinney Court, Earlham Grove, London, E7",E7,3.0,51.5484539,0.0230617,"Earlham Grove, London E7, UK"
169,240000.0,Flat,"Robins Court, Chinbrook Road, London, SE12",SE12,2.0,51.4315918,0.0295024,"Robins Ct & Chinbrook Rd, London SE12 9QL, UK"
170,240000.0,Studio flat,"Windmill Drive, London, NW2",NW2,0.0,51.5624463,-0.2102167,"Windmill Dr, London NW2, UK"
171,240000.0,Flat,"Osprey Heights, 7 Bramlands Close, London, SW11",SW11,1.0,51.4660954,-0.1712621,"Bramlands Cl, London SW11 2NR, UK"
172,240000.0,Apartment,"Copley Close, London, W7",W7,2.0,51.522692,-0.3315901,"Copley Cl, London W7, UK"
173,240000.0,Apartment,"South Norwood Hill, South Norwood, London, SE25",SE25,1.0,51.4044959,-0.0816994,"S Norwood Hill, London SE25, UK"
174,240000.0,Apartment,"Willow Court, 34 Trinity Close, Leytonstone, London, E11 4RU",E11,1.0,51.5638549,0.0071056,"34 Willow Ct, Trinity Cl, London E11 4RU, UK"
175,240000.0,Flat,"Eglinton Hill, London, SE18",SE18,3.0,51.4768474,0.068907,"Eglinton Hill, London SE18, UK"
176,240000.0,Flat,"Blackbird Hll, Queensbury, London, NW9",NW9,2.0,51.5647371,-0.2631691,"Blackbird Hill, London HA9, UK"
177,240000.0,Apartment,"Hermitage Lane, London, SE25",SE25,1.0,51.386302,-0.073752,"Hermitage Ln, London CR0, UK"
178,240000.0,Flat,"Ladywell Road, London SE13",SE13,1.0,51.4565198,-0.0208727,"Ladywell Rd, London SE13, UK"
179,240000.0,Duplex,Silvertown WayLondonE16 1ED,E16,3.0,51.5144975,0.0088344,"Silvertown Way, London E16 1ED, UK"
180,240000.0,Apartment,"Viscount Drive, London, E6",E6,1.0,51.5172648,0.0552008,"Viscount Dr, London E6, UK"
181,240000.0,Flat,"Rutland Walk, London, SE6",SE6,1.0,51.4370392,-0.0322958,"Rutland Walk, London SE6, UK"
182,240000.0,Studio flat,"Roman Road, Bow, London, E3",E3,0.0,51.5317418,-0.0359542,"Roman Rd, London E3, UK"
183,240000.0,Flat,"Devons Road, London, E3",E3,1.0,51.5221628,-0.0182983,"Devons Rd, London E3, UK"
184,240000.0,Flat,"Flat A, 509 Lea Bridge Road, Leyton, London E10 7EB",E10,1.0,51.5732031,-0.0167017,"a, 509 Lea Bridge Rd, London E10 7EB, UK"
185,240000.0,Studio flat,"Friars Avenue, Kingston Vale, London, SW15",SW15,0.0,51.4375409,-0.2497076,"Friars Ave, London SW15, UK"
186,240000.0,Studio flat,"Tiptree Drive, Enfield, EN2",EN2,0.0,51.6481253,-0.0810179,"Tiptree Dr, Enfield EN2 6TY, UK"
187,240000.0,Flat,"Flat 3, 38 Peckham High Street, London, SE15 5DP",SE15,1.0,51.47328719999999,-0.0713195,"3, 38 Peckham High St, London SE15 5DP, UK"
188,240000.0,Flat,"BIRNBECK COURT, FINCHLEY ROAD, LONDON, NW11",NW11,1.0,51.58513989999999,-0.1994515,"Birnbeck Court, 850 Finchley Rd, London NW11 6BB, UK"
189,240000.0,Apartment,"Tennison Road, London, SE25",SE25,1.0,51.3934808,-0.0783797,"Tennison Rd, London SE25, UK"
190,240000.0,Flat,"Jellicoe Road, London, E13",E13,1.0,51.5215662,0.0221056,"Jellicoe Rd, London E13, UK"
191,240000.0,Flat,"Kendal Parade, Edmonton, N18",N18,2.0,51.61646,-0.0842692,"Kendal Parade, London N18, UK"
192,240000.0,Flat,"Flat A, 83 Greenvale Road, Eltham, London SE9 1PE",SE9,2.0,51.45764,0.0560739,"a, 83 Greenvale Rd, London SE9 1PE, UK"
193,240000.0,Flat,"Strongbow Crescent, London, SE9",SE9,2.0,51.4539831,0.0529101,"Strongbow Cres, London SE9, UK"
194,240000.0,Studio flat,"Brompton Road, Knightsbridge, SW3",SW3,0.0,51.4986816,-0.1654069,"Brompton Rd, London, UK"
195,240000.0,Flat,"Belgravia House, Clapham Park, London, SW4",SW4,1.0,51.4540602,-0.1325439,"London SW4 8HY, UK"
